y x1 x2 x3B
9.38212899787119 2.05008468562714 -1.2847157223178 1
4.04421890807596 -0.491031166056535 -0.573973479297987 1
-4.10649777631696 -2.30916887564081 0.617985817166529 0
2.23000766047864 1.00573852446226 1.10984813892972 0
-3.53212103982012 -0.709200762582393 0.707588353835588 0
1.53308944464914 -0.688008616467358 -0.363657297095253 1
7.39192017450468 1.0255713696967 0.0597499373846007 1
5.53397752852963 -0.284773007051009 -0.70459646368007 1
3.06968076675963 -1.22071771225454 -0.71721816157401 1
0.750809618143981 0.18130347974915 0.88465049897692 0
6.16278106066823 -0.138891362439045 -1.01559257860354 1
-4.5823353749046 0.00576418589988693 1.95529396549246 0
3.01631728984026 0.38528040112633 -0.0903195939658516 0
-0.548115900090968 -0.370660031792409 0.214538826629216 0
6.62716148477823 0.644376548518833 -0.738527704739573 1
1.12545211012383 -0.220486561818751 -0.57438868976327 0
7.511053080368 0.331781963915697 -1.31701613230524 1
6.11959365990218 1.09683901314935 -0.182925388372727 1
1.76039314016916 0.435181490833803 0.418982404924464 0
2.4709953340565 -0.325931585531227 0.32430434416138 1
3.37713275838281 1.14880761845109 -0.781536487054751 0
8.37995117864551 0.993503855962119 -0.788621970854002 1
3.59099200780471 0.54839695950807 -0.502198718342861 0
0.957634704609809 0.238731735111441 1.49606066984635 0
4.51529721149918 -0.627906076039371 -1.13730362066574 1
8.11488503445849 1.36065244853001 -0.179051594380198 1
1.92135714720643 -0.600259587147127 1.90236182167893 1
8.2446461989874 2.18733299301658 -0.100974885328808 1
7.78203119534725 1.53261062618519 -1.35984070382139 1
4.28640186757202 -0.235700359100477 -0.664769435274062 1
1.00492699104374 -1.02642090030678 0.485459978904878 1
3.29427168461538 -0.710406563699301 -0.375602871669773 1
4.06888694095702 0.25688370915653 -0.561876363549783 0
0.696348201762593 -0.246691878462374 -0.343917234128459 0
0.542174486300617 -0.347542599397733 0.0904966471392212 0
-0.528684356144301 -0.951618567265016 1.59850877114583 1
1.06324292711552 -0.0450277248089203 -0.088565112138884 0
-1.87695051963517 -0.784904469457076 1.08079949615152 0
-1.95380035061514 -1.66794193658814 0.630754115650567 0
3.53132518017446 -0.380226520287762 -0.113639895506141 1
8.85018854248854 0.918996609060766 -1.5329020028906 1
1.40984208089553 -0.575346962608392 -0.52111731755252 0
6.86550759501341 0.607964322225033 -0.489870453138474 1
-2.880891617905 -1.61788270828916 0.0471544327615272 0
3.56545926664537 -0.0555619655245394 1.30019867766682 1
-1.78176079215373 0.519407203943462 2.29307897383109 0
2.17515096820802 0.301153362166714 1.54758105898377 1
5.81512910250547 0.105676194148943 -0.133150964328944 1
6.64746298287128 -0.640706008305376 -1.75652739555764 1
-1.20623076837079 -0.849704346033582 -0.388779864071743 0
-2.05513941623723 -1.02412879060491 0.0892072230732945 0
1.60969462872848 0.117646597100126 0.845013004067436 1
0.843106011523821 -0.947474614184802 0.962527968484271 1
2.15726183639243 -0.490557443700668 0.684309429416465 1
5.94484182765777 -0.256092192198247 -1.39527434979947 1
6.96541715623294 1.84386200523221 0.849643045633355 1
-0.2359568247351 -0.651949901695459 -0.446557216427222 0
0.214870503229116 0.235386572284857 0.174802700161256 0
5.07087998944172 0.0779608495637108 0.0745511771737346 1
-0.814902113109692 -0.961856634130129 0.428166764970505 0
2.31120481618489 -0.0713080861235987 0.0246749828261399 1
6.29516691237591 1.44455085842335 -1.66747509758566 0
-0.0976836637582326 0.451504053079215 0.736495964773442 0
-1.5673250790806 0.0412329219929399 0.386026568349676 0
0.703603904426227 -0.422496832339625 -0.265651625278222 0
-3.36292291890964 -2.05324722154052 0.118144511046681 0
5.96424719126258 1.13133721341418 0.134038645368463 1
0.963343197110085 -1.46064007092482 0.221019468561002 1
0.901090937185027 0.739947510877334 1.64084616597749 0
8.35238021131857 1.90910356921748 -0.219050378933476 1
-2.75632024064411 -1.4438931609718 0.168065383884658 0
-0.0838063907754989 0.701784335374711 1.16838387306909 0
-1.2374693069115 -0.262197489402468 1.05418102337692 0
-0.55216599728256 -1.57214415914549 1.14526311038036 1
-2.20281365867621 -1.51466765378175 -0.577468001059557 0
-5.39110531143081 -1.60153617357459 2.00248273029283 0
0.805402909432033 -0.530906522170303 0.066700870930183 0
-4.83206902828658 -1.4617555849959 1.86685184470686 0
6.70376690740333 0.687916772975828 -1.35090268603071 1
4.89279733309445 2.10010894052567 0.0209835863542375 0
0.665715736837798 -1.28703047603518 1.24991457096922 1
